,Date,weather.station,origin,destination,loc,origin.tract,destination.tract,Distance,post,treated,month,dayofweek,traveltime.mileEvening,median.age,median.income,per.male,per.female,per.white,per.bachelors,numvehicles,transScore,transRoutes,NumBikeshare,WalkScore,totalschool,undergrad,grad,college,dest.long,dest.lat,origin.long,origin.lat,Precip
531,7/2/19,DEKALB-PEACHTREE AIRPORT,11.0,4.0,m,1100,400,0.387231811,False,True,7,Tuesday,5.380067638,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3785105,33.7883241,-84.3830169,33.7841633,0
532,7/2/19,DEKALB-PEACHTREE AIRPORT,11.0,13.0,m,1100,1300,0.858514772,False,True,7,Tuesday,6.83350696,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3715699,33.7761933,-84.3830169,33.7841633,0
533,7/2/19,FULTON CO-BROWN FLD ARPT,303.44,303.45,c,30344,30345,0.841793384,False,False,7,Tuesday,4.870553841,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4675841,33.8972346,-84.4754314,33.9075148,0
534,7/2/19,FULTON CO-BROWN FLD ARPT,312.11,303.2,c,31211,30320,4.700134058,False,False,7,Tuesday,3.574366133,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.45224,33.9217087,-84.4790865,33.8575174,0
535,7/2/19,FULTON CO-BROWN FLD ARPT,312.11,303.44,c,31211,30344,3.464718747,False,False,7,Tuesday,2.515836725,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4754314,33.9075148,-84.4790865,33.8575174,0
536,7/2/19,FULTON CO-BROWN FLD ARPT,312.11,312.07,c,31211,31207,1.413699333,False,False,7,Tuesday,1.721252374,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.466061,33.8748589,-84.4790865,33.8575174,0
537,7/2/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,False,False,7,Tuesday,5.835407394,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
538,7/2/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,False,False,7,Tuesday,3.711617583,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
539,7/2/19,FULTON CO-BROWN FLD ARPT,303.44,312.07,c,30344,31207,2.322025115,False,False,7,Tuesday,6.036397529,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.466061,33.8748589,-84.4754314,33.9075148,0
540,7/2/19,FULTON CO-BROWN FLD ARPT,312.07,303.44,c,31207,30344,2.322025115,False,False,7,Tuesday,3.330426223,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4754314,33.9075148,-84.466061,33.8748589,0
541,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,13.0,m,1201,1300,0.502386569,False,True,7,Tuesday,4.345922975,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3715699,33.7761933,-84.380305,33.7763742,0
542,7/2/19,FULTON CO-BROWN FLD ARPT,303.45,303.2,c,30345,30320,1.908341747,False,False,7,Tuesday,4.148453326,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.45224,33.9217087,-84.4675841,33.8972346,0
543,7/2/19,FULTON CO-BROWN FLD ARPT,303.45,303.44,c,30345,30344,0.841793384,False,False,7,Tuesday,5.919900807,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4754314,33.9075148,-84.4675841,33.8972346,0
544,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,5.0,m,1201,500,1.398977216,False,True,7,Tuesday,4.515203389,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3854516,33.7961417,-84.380305,33.7763742,0
545,7/2/19,FULTON CO-BROWN FLD ARPT,312.07,312.11,c,31207,31211,1.413699333,False,False,7,Tuesday,1.744831173,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4790865,33.8575174,-84.466061,33.8748589,0
546,7/2/19,FULTON CO-BROWN FLD ARPT,303.45,312.11,c,30345,31211,2.825563612,False,False,7,Tuesday,2.441990677,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4790865,33.8575174,-84.4675841,33.8972346,0
547,7/2/19,FULTON CO-BROWN FLD ARPT,312.07,303.45,c,31207,30345,1.550211998,False,False,7,Tuesday,4.418750473,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4675841,33.8972346,-84.466061,33.8748589,0
548,7/2/19,FULTON CO-BROWN FLD ARPT,303.39,303.45,c,30339,30345,1.328099219,False,False,7,Tuesday,2.848682749,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4675841,33.8972346,-84.4520485,33.88301,0
549,7/2/19,FULTON CO-BROWN FLD ARPT,303.44,303.39,c,30344,30339,2.162291219,False,False,7,Tuesday,3.599576812,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4520485,33.88301,-84.4754314,33.9075148,0
550,7/2/19,FULTON CO-BROWN FLD ARPT,312.11,303.45,c,31211,30345,2.825563612,False,False,7,Tuesday,2.760511201,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4675841,33.8972346,-84.4790865,33.8575174,0
551,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,11.0,m,1001,1100,0.425523969,False,True,7,Tuesday,5.248431331,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3830169,33.7841633,-84.3902405,33.7828223,0
552,7/2/19,FULTON CO-BROWN FLD ARPT,303.39,303.44,c,30339,30344,2.162291219,False,False,7,Tuesday,2.181328133,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4754314,33.9075148,-84.4520485,33.88301,0
553,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,12.01,m,1001,1201,0.72472971,False,True,7,Tuesday,6.186214348,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.380305,33.7763742,-84.3902405,33.7828223,0
554,7/2/19,FULTON CO-BROWN FLD ARPT,312.07,303.39,c,31207,30339,0.98255733,False,False,7,Tuesday,2.781856335,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4520485,33.88301,-84.466061,33.8748589,0
555,7/2/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,False,False,7,Tuesday,2.312423221,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
556,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,13.0,m,1202,1300,0.782191155,False,True,7,Tuesday,5.007301148,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3715699,33.7761933,-84.3851557,33.776784,0
557,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,5.0,m,1001,500,0.961564188,False,True,7,Tuesday,1.871949915,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3854516,33.7961417,-84.3902405,33.7828223,0
558,7/2/19,FULTON CO-BROWN FLD ARPT,303.44,303.2,c,30344,30320,1.654133801,False,False,7,Tuesday,2.70030554,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.45224,33.9217087,-84.4754314,33.9075148,0
559,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,4.0,m,1201,400,0.832996532,False,True,7,Tuesday,4.62186798,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3785105,33.7883241,-84.380305,33.7763742,0
560,7/2/19,FULTON CO-BROWN FLD ARPT,303.39,303.2,c,30339,30320,2.676838874,False,False,7,Tuesday,2.714644777,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.45224,33.9217087,-84.4520485,33.88301,0
561,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,5.0,m,1202,500,1.339093776,False,True,7,Tuesday,4.443303455,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3854516,33.7961417,-84.3851557,33.776784,0
562,7/2/19,FULTON CO-BROWN FLD ARPT,303.39,312.11,c,30339,31211,2.349627561,False,False,7,Tuesday,2.496849613,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4790865,33.8575174,-84.4520485,33.88301,0
563,7/2/19,FULTON CO-BROWN FLD ARPT,303.39,312.07,c,30339,31207,0.98255733,False,False,7,Tuesday,4.20670958,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.466061,33.8748589,-84.4520485,33.88301,0
564,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,4.0,m,1001,400,0.774324455,False,True,7,Tuesday,4.068062141,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3785105,33.7883241,-84.3902405,33.7828223,0
565,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,10.01,m,1201,1001,0.72472971,False,True,7,Tuesday,5.726272761,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3902405,33.7828223,-84.380305,33.7763742,0
566,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,12.02,m,1001,1202,0.509818637,False,True,7,Tuesday,4.805630513,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3851557,33.776784,-84.3902405,33.7828223,0
567,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,11.0,m,1201,1100,0.560883959,False,True,7,Tuesday,4.42753495,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3830169,33.7841633,-84.380305,33.7763742,0
568,7/2/19,FULTON CO-BROWN FLD ARPT,303.44,312.11,c,30344,31211,3.464718747,False,False,7,Tuesday,2.140625894,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4790865,33.8575174,-84.4754314,33.9075148,0
569,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,10.01,m,1202,1001,0.509818637,False,True,7,Tuesday,5.067161425,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3902405,33.7828223,-84.3851557,33.776784,0
570,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,4.0,m,1202,400,0.884951126,False,True,7,Tuesday,5.612362675,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3785105,33.7883241,-84.3851557,33.776784,0
571,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,12.01,m,1202,1201,0.280330265,False,True,7,Tuesday,6.18318301,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.380305,33.7763742,-84.3851557,33.776784,0
572,7/2/19,FULTON CO-BROWN FLD ARPT,12.02,11.0,m,1202,1100,0.525034066,False,True,7,Tuesday,4.158460323,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3830169,33.7841633,-84.3851557,33.776784,0
573,7/2/19,FULTON CO-BROWN FLD ARPT,10.01,13.0,m,1001,1300,1.167271662,False,True,7,Tuesday,5.468592737,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3715699,33.7761933,-84.3902405,33.7828223,0
574,7/2/19,FULTON CO-BROWN FLD ARPT,303.45,312.07,c,30345,31207,1.550211998,False,False,7,Tuesday,5.418613718,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.466061,33.8748589,-84.4675841,33.8972346,0
575,7/2/19,FULTON CO-BROWN FLD ARPT,12.01,12.02,m,1201,1202,0.280330265,False,True,7,Tuesday,6.004821961,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3851557,33.776784,-84.380305,33.7763742,0
576,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,11.0,m,1300,1100,0.858514772,False,True,7,Wednesday,7.338254633,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3830169,33.7841633,-84.3715699,33.7761933,0
577,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,12.01,m,1300,1201,0.502386569,False,True,7,Wednesday,6.336422047,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.380305,33.7763742,-84.3715699,33.7761933,0
578,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,13.0,m,500,1300,1.594004151,False,True,7,Wednesday,5.991201462,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3715699,33.7761933,-84.3854516,33.7961417,0
579,7/3/19,DEKALB-PEACHTREE AIRPORT,303.2,312.11,c,30320,31211,4.700134058,False,False,7,Wednesday,1.035431459,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4790865,33.8575174,-84.45224,33.9217087,0
580,7/3/19,DEKALB-PEACHTREE AIRPORT,303.2,303.39,c,30320,30339,2.676838874,False,False,7,Wednesday,1.936363591,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4520485,33.88301,-84.45224,33.9217087,0
581,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,4.0,m,1300,400,0.929141787,False,True,7,Wednesday,5.058431409,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3785105,33.7883241,-84.3715699,33.7761933,0
582,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,11.0,m,400,1100,0.387231811,False,True,7,Wednesday,5.164864933,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3830169,33.7841633,-84.3785105,33.7883241,0
583,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,10.01,m,400,1001,0.774324455,False,True,7,Wednesday,7.14601392,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3902405,33.7828223,-84.3785105,33.7883241,0
584,7/3/19,DEKALB-PEACHTREE AIRPORT,303.2,312.07,c,30320,31207,3.336371018,False,False,7,Wednesday,1.603538687,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.466061,33.8748589,-84.45224,33.9217087,0
585,7/3/19,DEKALB-PEACHTREE AIRPORT,303.2,303.45,c,30320,30345,1.908341747,False,False,7,Wednesday,1.589512643,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4675841,33.8972346,-84.45224,33.9217087,0
586,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,12.01,m,1100,1201,0.560883959,False,True,7,Wednesday,5.764709935,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.380305,33.7763742,-84.3830169,33.7841633,0
587,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,5.0,m,1300,500,1.594004151,False,True,7,Wednesday,6.231685989,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3854516,33.7961417,-84.3715699,33.7761933,0
588,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,11.0,m,500,1100,0.840292634,False,True,7,Wednesday,4.760246417,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3830169,33.7841633,-84.3854516,33.7961417,0
589,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,10.01,m,500,1001,0.961564188,False,True,7,Wednesday,2.305271655,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3902405,33.7828223,-84.3854516,33.7961417,0
590,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,5.0,m,1100,500,0.840292634,False,True,7,Wednesday,5.196602339,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3854516,33.7961417,-84.3830169,33.7841633,0
591,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,12.02,m,500,1202,1.339093776,False,True,7,Wednesday,4.132147751,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3851557,33.776784,-84.3854516,33.7961417,0
592,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,10.01,m,1100,1001,0.425523969,False,True,7,Wednesday,9.478510313,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3902405,33.7828223,-84.3830169,33.7841633,0
593,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,12.02,m,1300,1202,0.782191155,False,True,7,Wednesday,6.051376707,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3851557,33.776784,-84.3715699,33.7761933,0
594,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,12.02,m,400,1202,0.884951126,False,True,7,Wednesday,5.555862379,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3851557,33.776784,-84.3785105,33.7883241,0
595,7/3/19,DEKALB-PEACHTREE AIRPORT,13.0,10.01,m,1300,1001,1.167271662,False,True,7,Wednesday,6.339569648,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3902405,33.7828223,-84.3715699,33.7761933,0
596,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,12.01,m,400,1201,0.832996532,False,True,7,Wednesday,5.702304651,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.380305,33.7763742,-84.3785105,33.7883241,0
597,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,5.0,m,400,500,0.67202502,False,True,7,Wednesday,3.447292283,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3854516,33.7961417,-84.3785105,33.7883241,0
598,7/3/19,DEKALB-PEACHTREE AIRPORT,303.2,303.44,c,30320,30344,1.654133801,False,False,7,Wednesday,2.4383356,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4754314,33.9075148,-84.45224,33.9217087,0
599,7/3/19,DEKALB-PEACHTREE AIRPORT,4.0,13.0,m,400,1300,0.929141787,False,True,7,Wednesday,4.592051208,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3715699,33.7761933,-84.3785105,33.7883241,0
600,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,4.0,m,500,400,0.67202502,False,True,7,Wednesday,3.769700914,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3785105,33.7883241,-84.3854516,33.7961417,0
601,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,13.0,m,1100,1300,0.858514772,False,True,7,Wednesday,7.280014517,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3715699,33.7761933,-84.3830169,33.7841633,0
602,7/3/19,DEKALB-PEACHTREE AIRPORT,5.0,12.01,m,500,1201,1.398977216,False,True,7,Wednesday,4.884520817,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.380305,33.7763742,-84.3854516,33.7961417,0
603,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,4.0,m,1100,400,0.387231811,False,True,7,Wednesday,5.982635214,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3785105,33.7883241,-84.3830169,33.7841633,0
604,7/3/19,DEKALB-PEACHTREE AIRPORT,11.0,12.02,m,1100,1202,0.525034066,False,True,7,Wednesday,5.618683032,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3851557,33.776784,-84.3830169,33.7841633,0
605,7/3/19,FULTON CO-BROWN FLD ARPT,303.44,303.45,c,30344,30345,0.841793384,False,False,7,Wednesday,3.97959887,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4675841,33.8972346,-84.4754314,33.9075148,0
606,7/3/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,False,False,7,Wednesday,5.62206992,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
607,7/3/19,FULTON CO-BROWN FLD ARPT,303.44,312.07,c,30344,31207,2.322025115,False,False,7,Wednesday,5.957443459,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.466061,33.8748589,-84.4754314,33.9075148,0
608,7/3/19,FULTON CO-BROWN FLD ARPT,312.07,312.11,c,31207,31211,1.413699333,False,False,7,Wednesday,1.532621977,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4790865,33.8575174,-84.466061,33.8748589,0
609,7/3/19,FULTON CO-BROWN FLD ARPT,312.11,303.2,c,31211,30320,4.700134058,False,False,7,Wednesday,,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.45224,33.9217087,-84.4790865,33.8575174,0
610,7/3/19,FULTON CO-BROWN FLD ARPT,312.07,303.44,c,31207,30344,2.322025115,False,False,7,Wednesday,3.531400219,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4754314,33.9075148,-84.466061,33.8748589,0
611,7/3/19,FULTON CO-BROWN FLD ARPT,312.11,303.45,c,31211,30345,2.825563612,False,False,7,Wednesday,2.306324529,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4675841,33.8972346,-84.4790865,33.8575174,0
612,7/3/19,FULTON CO-BROWN FLD ARPT,303.45,312.07,c,30345,31207,1.550211998,False,False,7,Wednesday,5.601384419,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.466061,33.8748589,-84.4675841,33.8972346,0
613,7/3/19,FULTON CO-BROWN FLD ARPT,303.39,303.44,c,30339,30344,2.162291219,False,False,7,Wednesday,2.004047048,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4754314,33.9075148,-84.4520485,33.88301,0
614,7/3/19,FULTON CO-BROWN FLD ARPT,303.45,303.44,c,30345,30344,0.841793384,False,False,7,Wednesday,5.028945836,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4754314,33.9075148,-84.4675841,33.8972346,0
615,7/3/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,False,False,7,Wednesday,1.787517337,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
616,7/3/19,FULTON CO-BROWN FLD ARPT,303.44,303.39,c,30344,30339,2.162291219,False,False,7,Wednesday,2.782542247,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4520485,33.88301,-84.4754314,33.9075148,0
617,7/3/19,FULTON CO-BROWN FLD ARPT,312.11,312.07,c,31211,31207,1.413699333,False,False,7,Wednesday,1.567990176,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.466061,33.8748589,-84.4790865,33.8575174,0
618,7/3/19,FULTON CO-BROWN FLD ARPT,312.07,303.45,c,31207,30345,1.550211998,False,False,7,Wednesday,4.053209071,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4675841,33.8972346,-84.466061,33.8748589,0
619,7/3/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,False,False,7,Wednesday,4.545857336,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
620,7/3/19,FULTON CO-BROWN FLD ARPT,312.11,303.44,c,31211,30344,3.464718747,False,False,7,Wednesday,1.928968502,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4754314,33.9075148,-84.4790865,33.8575174,0
621,7/3/19,FULTON CO-BROWN FLD ARPT,303.45,303.2,c,30345,30320,1.908341747,False,False,7,Wednesday,3.729241201,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.45224,33.9217087,-84.4675841,33.8972346,0
622,7/3/19,FULTON CO-BROWN FLD ARPT,12.02,11.0,m,1202,1100,0.525034066,False,True,7,Wednesday,4.729851818,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3830169,33.7841633,-84.3851557,33.776784,0
623,7/3/19,FULTON CO-BROWN FLD ARPT,303.39,303.45,c,30339,30345,1.328099219,False,False,7,Wednesday,2.296515168,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4675841,33.8972346,-84.4520485,33.88301,0
624,7/3/19,FULTON CO-BROWN FLD ARPT,303.44,312.11,c,30344,31211,3.464718747,False,False,7,Wednesday,3.054600995,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4790865,33.8575174,-84.4754314,33.9075148,0
625,7/3/19,FULTON CO-BROWN FLD ARPT,303.44,303.2,c,30344,30320,1.654133801,False,False,7,Wednesday,2.045380689,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.45224,33.9217087,-84.4754314,33.9075148,0
626,7/3/19,FULTON CO-BROWN FLD ARPT,12.02,10.01,m,1202,1001,0.509818637,False,True,7,Wednesday,5.655605978,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3902405,33.7828223,-84.3851557,33.776784,0
627,7/3/19,FULTON CO-BROWN FLD ARPT,12.01,5.0,m,1201,500,1.398977216,False,True,7,Wednesday,4.336501408,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3854516,33.7961417,-84.380305,33.7763742,0
628,7/3/19,FULTON CO-BROWN FLD ARPT,303.39,312.11,c,30339,31211,2.349627561,False,False,7,Wednesday,1.986130374,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4790865,33.8575174,-84.4520485,33.88301,0
629,7/3/19,FULTON CO-BROWN FLD ARPT,12.02,12.01,m,1202,1201,0.280330265,False,True,7,Wednesday,6.718266155,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.380305,33.7763742,-84.3851557,33.776784,0
