Date,weather.station,Station,lat,long,tract,Parking.plain,Parking,WalkScore,TransScore,TransRoutes,NumBikeshare,post,DoW,origin.tract,destination.tract,origin,destination,treatment,dest.long,dest.lat,distance,Vehicles,school.population,K12,College,event,Travel.Time.per.Mile..Minutes.Mile.,Mon,Wed,Thur,Fri,Sat,Sun,month,June,Aug,Sept,Precip,dayofweek,festival
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,11,12.02,11,1,-84.3830169,33.7841633,0.882938589,2395,748,69,664,0,2.888083081,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,62,42,62,1,-84.4217305,33.728483,0.711128055,520,487,335,127,0,3.515541233,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,1001,12.02,10.01,1,-84.3902405,33.7828223,0.794469541,2395,748,69,664,0,3.608277622,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,39,25,39,1,-84.4220948,33.7500627,0.514285765,605,609,296,289,0,7.453702962,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,32,119,32,1,-84.3650959,33.7498233,0.617555926,1040,1134,107,1026,0,3.805323374,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,43,42,43,1,-84.4091076,33.745362,0.68808487,520,487,335,127,0,4.069265467,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,21,12.02,21,1,-84.3947712,33.7655324,0.637674281,2395,748,69,664,0,9.435329047,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,38,42,38,1,-84.412023,33.7508286,1.023544117,520,487,335,127,0,3.386924518,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,21,35,21,1,-84.3947712,33.7655324,0.830389688,460,374,9,365,0,6.342403744,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Friday,35,43,35,43,1,-84.4091076,33.745362,0.749954336,460,374,9,365,0,4.82251584,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,0,Friday,1202,4,12.02,4,1,-84.3785105,33.7883241,0.702136433,2395,748,69,664,0,7.595864678,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,43,26,43,1,-84.4091076,33.745362,0.998848525,615,556,333,164,0,3.203688969,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,43,25,43,1,-84.4091076,33.745362,0.902796026,605,609,296,289,0,6.276796203,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,13,12.02,13,1,-84.3715699,33.7761933,0.916202244,2395,748,69,664,0,4.729668978,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,119,19,119,1,-84.382691,33.7539369,0.894092433,1055,3135,97,3038,0,3.206230765,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,26,35,26,1,-84.4026296,33.7587958,0.722933018,460,374,9,365,0,3.873111241,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,37,42,37,1,-84.4101331,33.7489884,0.912703842,520,487,335,127,0,6.46430937,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,36,26,36,1,-84.4029204,33.7518752,0.426018427,615,556,333,164,0,3.520974461,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,28,119,28,1,-84.379399,33.758087,0.579122156,1040,1134,107,1026,0,2.446231164,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,0,Friday,8102,8301,81.02,83.01,1,-84.4588616,33.7642262,0.902154503,1640,1736,1564,172,0,1.847429305,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,0,Friday,40,60,40,60,1,-84.4390857,33.7379611,1.077710457,680,496,362,115,0,2.891933215,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,18,12.02,18,1,-84.3780718,33.7663445,0.615621709,2395,748,69,664,0,8.879912113,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,0,Friday,40,8302,40,83.02,1,-84.452286,33.7573898,0.54481956,680,496,362,115,0,6.73005695,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,35,19,35,1,-84.3916061,33.7508367,1.09942774,1055,3135,97,3038,0,3.228952547,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,29,119,29,1,-84.3693491,33.7580053,0.652274411,1040,1134,107,1026,0,4.292671844,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,57,42,57,1,-84.403266,33.7319561,0.648612435,520,487,335,127,0,7.246237889,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,1002,19,10.02,1,-84.3995394,33.7763249,0.991476734,1055,3135,97,3038,0,4.740403723,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,36,25,36,1,-84.4029204,33.7518752,0.892807687,605,609,296,289,0,5.152285391,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,44,42,44,1,-84.4017693,33.7407725,0.743491244,520,487,335,127,0,3.003846178,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,28,26,28,1,-84.379399,33.758087,1.063123455,615,556,333,164,0,7.885568973,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,38,26,38,1,-84.412023,33.7508286,0.903226219,615,556,333,164,0,2.71249876,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Friday,85,23,85,23,1,-84.4186028,33.7672174,0.716624607,505,420,306,90,0,5.418922674,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,58,42,58,1,-84.4105985,33.731861,0.332955346,520,487,335,127,0,4.855505962,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,28,35,28,1,-84.379399,33.758087,0.759522697,460,374,9,365,0,2.260191398,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,23,25,23,1,-84.4186028,33.7672174,0.749997614,605,609,296,289,0,3.088898715,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Friday,85,24,85,24,1,-84.4248089,33.7586698,0.978805823,505,420,306,90,0,6.078835924,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,21,26,21,1,-84.3947712,33.7655324,0.661788742,615,556,333,164,0,4.281325978,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,24,25,24,1,-84.4248089,33.7586698,0.450877979,605,609,296,289,0,5.101158426,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,26,19,26,1,-84.4026296,33.7587958,1.027685538,1055,3135,97,3038,0,6.551939366,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,18,19,18,1,-84.3780718,33.7663445,0.525417908,1055,3135,97,3038,0,2.537662523,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,119,26,119,1,-84.382691,33.7539369,0.881751218,615,556,333,164,0,4.536426964,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Friday,85,84,85,84,1,-84.4355748,33.7618564,0.801569313,505,420,306,90,0,3.742658246,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,0,Friday,8102,8302,81.02,83.02,1,-84.452286,33.7573898,0.998746768,1640,1736,1564,172,0,5.089711923,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,36,35,36,1,-84.4029204,33.7518752,0.666522279,460,374,9,365,0,3.700801525,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,1201,12.02,12.01,1,-84.380305,33.7763742,0.482302433,2395,748,69,664,0,4.319557998,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,48,119,48,1,-84.3839375,33.7443312,0.621440121,1040,1134,107,1026,0,5.65889866,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,0,Friday,1202,5,12.02,5,1,-84.3854516,33.7961417,1.059324074,2395,748,69,664,0,6.419187637,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,49,119,49,1,-84.3794479,33.7409122,0.679491043,1040,1134,107,1026,0,5.37166757,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,1201,19,12.01,1,-84.380305,33.7763742,0.801680206,1055,3135,97,3038,0,3.783719882,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,19,26,19,1,-84.3872629,33.7661963,0.912998751,615,556,333,164,0,6.078869217,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,119,35,119,1,-84.382691,33.7539369,0.51075293,460,374,9,365,0,2.15368319,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,44,26,44,1,-84.4017693,33.7407725,1.098061349,615,556,333,164,0,5.20614506,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Vine City,33.7564788,-84.4035248,26,limited,1,60,9.6,57,0,0,Friday,26,118,26,118,1,-84.4088781,33.7709168,1.045054327,615,556,333,164,0,1.913776105,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,39,42,39,1,-84.4220948,33.7500627,1.089251813,520,487,335,127,0,2.692979987,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Friday,35,49,35,49,1,-84.3794479,33.7409122,1.087355927,460,374,9,365,0,2.391121375,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,1002,12.02,10.02,1,-84.3995394,33.7763249,0.809622841,2395,748,69,664,0,6.587429434,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,21,19,21,1,-84.3947712,33.7655324,0.438118182,1055,3135,97,3038,0,5.744264378,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,1202,19,12.02,1,-84.3851557,33.776784,0.734391911,1055,3135,97,3038,0,4.016928774,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,0,Friday,119,50,119,50,1,-84.3650954,33.7420805,0.837092115,1040,1134,107,1026,0,4.977548579,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,0,Friday,85,7,85,7,1,-84.4233152,33.7799333,0.637166314,505,420,306,90,0,6.800945429,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,44,35,44,1,-84.4017693,33.7407725,1.076713952,460,374,9,365,0,2.306400255,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,35,26,35,1,-84.3916061,33.7508367,0.517357888,615,556,333,164,0,5.669833979,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,48,35,48,1,-84.3839375,33.7443312,0.789991202,460,374,9,365,0,3.122397643,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,38,25,38,1,-84.412023,33.7508286,0.496892337,605,609,296,289,0,6.27231783,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,0,Friday,19,28,19,28,1,-84.379399,33.758087,0.724454321,1055,3135,97,3038,0,2.668675274,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,0,Friday,42,41,42,41,1,-84.428069,33.7408497,0.90635505,520,487,335,127,0,1.6365919,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,0,Friday,40,84,40,84,1,-84.4355748,33.7618564,0.807129001,680,496,362,115,0,4.253760338,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,0,Friday,35,19,35,19,1,-84.3872629,33.7661963,0.890805976,460,374,9,365,0,3.629671803,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,0,Friday,35,38,35,38,1,-84.412023,33.7508286,0.921093035,460,374,9,365,0,6.676849969,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,28,12.02,28,1,-84.379399,33.758087,1.031162008,2395,748,69,664,0,8.049171648,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,0,Friday,26,25,26,25,1,-84.4126613,33.7590745,0.878335539,615,556,333,164,0,3.244773637,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,0,Friday,25,26,25,26,1,-84.4026296,33.7587958,0.868134672,605,609,296,289,0,4.85715731,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,0,Friday,1202,19,12.02,19,1,-84.3872629,33.7661963,0.385948579,2395,748,69,664,0,11.70276798,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Friday,123,111,123,111,0,-84.427146,33.6880797,1.078476067,1070,742,599,143,0,3.848022342,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Friday,6602,61,66.02,61,1,-84.4370324,33.7277552,0.933652296,185,381,294,67,0,3.909378273,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Friday,6602,6601,66.02,66.01,1,-84.4224014,33.7115423,0.477868916,185,381,294,67,0,3.627215068,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Friday,6602,62,66.02,62,1,-84.4217305,33.728483,0.792691607,185,381,294,67,0,3.847650173,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Friday,7603,6601,76.03,66.01,1,-84.4224014,33.7115423,0.851822872,520,1202,859,305,0,4.578416629,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Friday,123,11202,123,112.02,0,-84.4503094,33.6771979,0.563823131,1070,742,599,143,0,6.621461816,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,College Park   ,33.6522646,-84.4490773,123,free,1,61,9.1,11,0,0,Friday,123,10601,123,106.01,0,-84.4572757,33.6610333,0.768569885,1070,742,599,143,0,4.532227192,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,0,Friday,123,110,123,110,0,-84.4269481,33.6741961,0.807301377,1070,742,599,143,0,3.323830988,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Friday,7603,111,76.03,111,1,-84.427146,33.6880797,0.896557705,520,1202,859,305,0,3.49484848,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,0,Friday,6602,65,66.02,65,1,-84.4101267,33.7141012,0.960334946,185,381,294,67,0,5.328002162,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,0,Friday,7603,11201,76.03,112.01,1,-84.4437913,33.6939153,0.939414822,520,1202,859,305,0,2.004794143,0,0,0,1,0,0,7,0,0,0,0,Friday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,0,Saturday,20801,203,208.01,203,1,-84.3300628,33.76617,0.989919884,955,505,351,98,0,3.906040003,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,0,Saturday,9403,9601,94.03,96.01,1,-84.3777069,33.8463916,1.083197423,2340,1211,548,583,0,5.031400447,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Saturday,225,228,225,228,0,-84.289345,33.7630876,0.925122286,1810,2264,1544,434,0,6.7918949,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Saturday,225,226,225,226,0,-84.2921187,33.7815141,0.569234159,1810,2264,1544,434,0,4.626098581,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,0,Saturday,9402,93,94.02,93,1,-84.3808773,33.8212723,0.646152672,2925,1119,195,924,0,5.339295419,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,0,Saturday,9402,9603,94.02,96.03,1,-84.3757572,33.8343705,0.81162088,2925,1119,195,924,0,6.653352734,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Dunwoody  ,33.920888,-84.34428,212.15,free,1,50,7.6,8,0,0,Saturday,21215,10110,212.15,101.1,0,-84.3632094,33.9205399,1.086787487,2480,1382,1001,122,0,2.729757844,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,0,Saturday,9402,92,94.02,92,1,-84.3618468,33.8122786,0.91592463,2925,1119,195,924,0,1.983423752,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,0,Saturday,30,32,30,32,1,-84.3650959,33.7498233,0.858735665,480,625,329,244,0,4.522152151,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,0,Saturday,30,17,30,17,1,-84.3671952,33.7659024,0.962447662,480,625,329,244,0,5.33362336,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9,11,0,0,Saturday,23113,230,231.13,230,0,-84.2684881,33.7708628,1.003824971,985,645,356,176,0,2.52368033,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
7/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,0,Saturday,225,227,225,227,0,-84.3039234,33.7604658,1.04567652,1810,2264,1544,434,0,3.442747283,0,0,0,0,1,0,7,0,0,0,1,Saturday,0
